ENCUESTA MENSUAL MANUFACTURERA;;;;;;;;;;
10. Series de indices enlazados  de la produccion nominal y real,  ventas nominal y real  y empleo (total y por area funcional),  segun clase industrial;;;;;;;;;;
Enero 2001  - Octubre 2023p;;;;;;;;;;
Base 2018=100;;;;;;;;;;
Fecha de publicacion Diciembre 15 de 2023;;;;;;;;;;
Fuente. DANE - EMMET;;;;;;;;;;
p: provisionales;;;;;;;;;;
a) agrupa los dominios 1030, 1082 y 1089 ;;;;;;;;;;
b) agrupa los dominios 1300 y 1400;;;;;;;;;;
c) No incluye la mezcla de combustibles;;;;;;;;;;
d) agrupa los dominios 2020, 2023 y 2100;;;;;;;;;;
e) agrupa los dominios 1050 y 1090;;;;;;;;;;
Nota: La diferencia entre el total y la suma de los dominios  se debe a aproximaciones decimales.;;;;;;;;;;
Nota: Se presentan cambios por actualización de información de parte de las fuentes informantes;;;;;;;;;;
Dominios;YEAR;MES ;Clases industriales;Produccion nominal;Produccion real;Ventas nominal;Ventas reales;Empleo  Total;Personal de Administracion;Personal de Produccion
1520;2014;9;Fabricacion de calzado ;113,6;126,6;106,1;118,2;118,9;104,6;122,7
1520;2014;10;Fabricacion de calzado ;121,2;135;117,4;130,7;121,1;105,9;125
1520;2014;11;Fabricacion de calzado ;109,1;121,2;117,4;130,4;117,3;104,9;120,6
1520;2014;12;Fabricacion de calzado ;84,2;93,3;144,1;159,7;97,5;104,9;95,5
1520;2015;1;Fabricacion de calzado ;62,7;69,7;80;89;89,6;96;87,6
1520;2015;2;Fabricacion de calzado ;81,8;90,4;83,5;92,2;100,9;96,7;101,9
1520;2015;3;Fabricacion de calzado ;96,2;105,3;90,6;99,1;106,7;100,2;108,3
1520;2015;4;Fabricacion de calzado ;94,5;103,1;95,8;104,5;110,9;101,4;113,4
1520;2015;5;Fabricacion de calzado ;91,8;100,1;93,3;101,7;112,1;102,4;114,6
1520;2015;6;Fabricacion de calzado ;88,5;96,3;88,8;96,7;108,2;97,9;110,9
1520;2015;7;Fabricacion de calzado ;94,2;102,1;98,8;107,1;112,7;99,2;116,3
1520;2015;8;Fabricacion de calzado ;98,5;106,3;95,6;103,3;113,9;98,6;117,9
1520;2015;9;Fabricacion de calzado ;114,1;122,1;106,8;114,3;117,3;98,6;122,2
1520;2015;10;Fabricacion de calzado ;120;128,2;109,7;117,2;120,4;99,1;126,1
1520;2015;11;Fabricacion de calzado ;115,6;123,5;120,9;129,2;118,4;98,5;123,6
1520;2015;12;Fabricacion de calzado ;93,2;99,3;147,1;156,6;106;98,6;107,6
1520;2016;1;Fabricacion de calzado ;69,9;74;88,8;94;91,7;92;91,3
1520;2016;2;Fabricacion de calzado ;103,2;107,7;91,3;95,3;102,7;93,8;104,9
1520;2016;3;Fabricacion de calzado ;98,7;102,7;97;100,9;106,3;97,2;108,6
1520;2016;4;Fabricacion de calzado ;113,6;118,5;104,5;109;110,4;96,9;113,9
1520;2016;5;Fabricacion de calzado ;101,3;104,9;101,1;104,6;112,5;97,5;116,4
1520;2016;6;Fabricacion de calzado ;104,7;108,4;106,5;110,3;113,8;98,7;117,7
1520;2016;7;Fabricacion de calzado ;96,1;99,5;105,1;108,8;116,3;99,4;120,8
1520;2016;8;Fabricacion de calzado ;112,3;116,3;99,2;102,8;115,4;98,9;119,7
1520;2016;9;Fabricacion de calzado ;119,7;124;109;112,9;114,9;97,8;119,4
1520;2016;10;Fabricacion de calzado ;118,7;123;111,2;115,1;116,2;98,3;120,9
1520;2016;11;Fabricacion de calzado ;122,1;126,2;128,9;133,2;113,3;97,8;117,4
1520;2016;12;Fabricacion de calzado ;93,5;96,6;147,3;152;100,7;99,7;100,8
1520;2017;1;Fabricacion de calzado ;69,7;72;81,8;84,6;83,3;95,2;80
1520;2017;2;Fabricacion de calzado ;106,4;108,5;79,1;80,7;100,9;99,1;101,3
1520;2017;3;Fabricacion de calzado ;112,9;114,9;89,8;91,4;102,6;100,3;103,2
1520;2017;4;Fabricacion de calzado ;101,7;103,1;97,4;98,7;103,5;100,8;104,3
1520;2017;5;Fabricacion de calzado ;107,7;109,1;98,6;99,8;103,9;102,3;104,4
1520;2017;6;Fabricacion de calzado ;102,8;104;103,2;104,3;105;102,3;105,7
1520;2017;7;Fabricacion de calzado ;102,9;104;101,1;102,2;108,2;102;109,9
1520;2017;8;Fabricacion de calzado ;111,6;112,6;98;99;110,2;102,5;112,2
1520;2017;9;Fabricacion de calzado ;124,6;125,8;111,6;112,6;113;103,2;115,5
1520;2017;10;Fabricacion de calzado ;121,7;122,8;112,8;113,9;115,5;105,1;118,2
1520;2017;11;Fabricacion de calzado ;121,2;121,9;130,9;131,7;114,4;104,8;117
1520;2017;12;Fabricacion de calzado ;91,9;92,5;150,5;151,3;97,7;104,8;95,8
1520;2018;1;Fabricacion de calzado ;67,3;68,1;81;82;82,3;96,7;78,4
1520;2018;2;Fabricacion de calzado ;89,8;90,3;77,9;78,3;96,9;98,3;96,5
1520;2018;3;Fabricacion de calzado ;91;90,9;81,1;81;100;99,6;100,1
1520;2018;4;Fabricacion de calzado ;104,4;104,3;97,8;97,7;100,9;100,3;101,1
1520;2018;5;Fabricacion de calzado ;108,7;108,6;97,6;97,5;103,3;101;103,9
1520;2018;6;Fabricacion de calzado ;97,4;97,3;94,1;93,9;101,8;100,5;102,2
1520;2018;7;Fabricacion de calzado ;101,3;101,2;97,6;97,4;102,8;100,8;103,4
1520;2018;8;Fabricacion de calzado ;108;108;98,9;98,9;104,3;100,8;105,2
1520;2018;9;Fabricacion de calzado ;110,7;110,6;102,2;102,1;104;101,4;104,7
1520;2018;10;Fabricacion de calzado ;120,2;120,1;108,9;108,8;105,1;101,4;106,1
1520;2018;11;Fabricacion de calzado ;118,1;117,8;120,2;119,9;104,7;100,2;105,9
1520;2018;12;Fabricacion de calzado ;83;82,8;142,8;142,4;94,1;99,3;92,7
1520;2019;1;Fabricacion de calzado ;69,5;69,5;82,9;82,9;77,4;93,7;72,9
1520;2019;2;Fabricacion de calzado ;85,7;85,5;79,1;78,9;88,8;98,9;86,1
1520;2019;3;Fabricacion de calzado ;90,9;90,6;86,6;86,3;92,9;99,9;90,9
1520;2019;4;Fabricacion de calzado ;87,3;86,7;86,6;86;91,9;98,9;90
1520;2019;5;Fabricacion de calzado ;97,6;96,9;98,6;97,9;92,3;100,9;90
1520;2019;6;Fabricacion de calzado ;83,1;82,5;87,2;86,5;90,6;100,2;88
1520;2019;7;Fabricacion de calzado ;93,8;93,1;100,3;99,6;94,1;100,7;92,3
1520;2019;8;Fabricacion de calzado ;96;95,3;93,3;92,6;96,8;100,4;95,8
1520;2019;9;Fabricacion de calzado ;104,7;104;99,3;98,7;98,6;100,1;98,2
1520;2019;10;Fabricacion de calzado ;113,5;112,6;100,8;100;99,1;99,5;99
1520;2019;11;Fabricacion de calzado ;112,1;111,1;113;112;98,6;99,4;98,4
1520;2019;12;Fabricacion de calzado ;92,2;91,3;148;146,5;85,3;97;82,2
1520;2020;1;Fabricacion de calzado ;64,7;64;92,3;91,2;75,9;90,9;71,8
1520;2020;2;Fabricacion de calzado ;90,7;89,2;90,9;89,5;89,3;95,2;87,8
1520;2020;3;Fabricacion de calzado ;61,2;60,1;51,2;50,3;82,7;86,4;81,7
1520;2020;4;Fabricacion de calzado ;6,8;6,7;15,8;15,5;69,2;72,8;68,2
